"state","fire_year","total_fires","stat_cause_descr"
"AR",2008,13,"Missing/Undefined"
"AR",2005,2,"Missing/Undefined"
"AR",2012,19,"Missing/Undefined"
"AR",2014,11,"Missing/Undefined"
"AR",2006,3,"Missing/Undefined"
"AR",2010,4,"Missing/Undefined"
"UT",2009,90,"Missing/Undefined"
"AZ",2011,357,"Missing/Undefined"
"AZ",2012,42,"Missing/Undefined"
"AZ",2007,67,"Missing/Undefined"
"AZ",2013,48,"Missing/Undefined"
"AZ",2010,39,"Missing/Undefined"
"UT",2011,73,"Missing/Undefined"
"AZ",2015,2581,"Missing/Undefined"
"AZ",1992,4,"Missing/Undefined"
"AZ",2005,505,"Missing/Undefined"
"AZ",2014,1269,"Missing/Undefined"
"AZ",2004,182,"Missing/Undefined"
"AZ",1995,199,"Missing/Undefined"
"AZ",1993,157,"Missing/Undefined"
"AZ",1994,161,"Missing/Undefined"
"AZ",2008,148,"Missing/Undefined"
"AZ",2006,206,"Missing/Undefined"
"AZ",1996,104,"Missing/Undefined"
"AZ",1999,3,"Missing/Undefined"
"AZ",2002,7,"Missing/Undefined"
"AZ",2009,31,"Missing/Undefined"
"CA",2011,2597,"Missing/Undefined"
"AZ",1998,1,"Missing/Undefined"
"AZ",2000,8,"Missing/Undefined"
"CA",2012,1941,"Missing/Undefined"
"NM",2011,100,"Missing/Undefined"
"AZ",2001,3,"Missing/Undefined"
"AZ",2003,3,"Missing/Undefined"
"CA",2013,2515,"Missing/Undefined"
"CA",2015,1687,"Missing/Undefined"
"CA",2009,981,"Missing/Undefined"
"CA",2008,50,"Missing/Undefined"
"CA",2014,1585,"Missing/Undefined"
"CA",1993,2,"Missing/Undefined"
"CA",1995,3,"Missing/Undefined"
"CA",1992,1,"Missing/Undefined"
"CA",2005,30,"Missing/Undefined"
"CA",2002,22,"Missing/Undefined"
"CA",2007,63,"Missing/Undefined"
"CA",2001,44,"Missing/Undefined"
"CA",1999,63,"Missing/Undefined"
"CA",2004,41,"Missing/Undefined"
"CA",2003,22,"Missing/Undefined"
"CA",1996,7,"Missing/Undefined"
"CA",2006,19,"Missing/Undefined"
"CA",1998,11,"Missing/Undefined"
"CA",2000,7,"Missing/Undefined"
"KS",1994,10,"Missing/Undefined"
"CO",1993,139,"Missing/Undefined"
"CO",1994,233,"Missing/Undefined"
"CO",2011,40,"Missing/Undefined"
"CO",2008,114,"Missing/Undefined"
"CO",2009,24,"Missing/Undefined"
"CO",2015,27,"Missing/Undefined"
"CO",2012,48,"Missing/Undefined"
"CO",1996,5,"Missing/Undefined"
"CO",1992,121,"Missing/Undefined"
"CO",1995,192,"Missing/Undefined"
"UT",2003,296,"Missing/Undefined"
"CO",2003,815,"Missing/Undefined"
"CO",2006,20,"Missing/Undefined"
"CO",2001,10,"Missing/Undefined"
"CO",2010,68,"Missing/Undefined"
"CO",2005,899,"Missing/Undefined"
"CO",2000,19,"Missing/Undefined"
"CO",2014,12,"Missing/Undefined"
"CO",2002,13,"Missing/Undefined"
"CO",2007,27,"Missing/Undefined"
"CO",2004,268,"Missing/Undefined"
"CO",1999,11,"Missing/Undefined"
"KS",1996,10,"Missing/Undefined"
"KS",2002,7,"Missing/Undefined"
"KS",2004,3,"Missing/Undefined"
"CT",1997,3,"Missing/Undefined"
"CT",1999,7,"Missing/Undefined"
"CT",2006,1,"Missing/Undefined"
"CT",1994,1,"Missing/Undefined"
"CT",1993,1,"Missing/Undefined"
"HI",2006,789,"Missing/Undefined"
"HI",2005,1238,"Missing/Undefined"
"HI",1992,41,"Missing/Undefined"
"HI",2002,564,"Missing/Undefined"
"HI",2001,562,"Missing/Undefined"
"HI",2007,956,"Missing/Undefined"
"HI",2003,932,"Missing/Undefined"
"HI",1998,19,"Missing/Undefined"
"HI",2008,764,"Missing/Undefined"
"HI",2000,7,"Missing/Undefined"
"HI",1999,5,"Missing/Undefined"
"HI",2004,685,"Missing/Undefined"
"KS",1998,1,"Missing/Undefined"
"FL",2015,33,"Missing/Undefined"
"FL",2006,635,"Missing/Undefined"
"FL",2007,549,"Missing/Undefined"
"FL",2008,354,"Missing/Undefined"
"FL",2014,22,"Missing/Undefined"
"FL",2005,334,"Missing/Undefined"
"FL",2010,34,"Missing/Undefined"
"FL",2011,11,"Missing/Undefined"
"FL",2012,21,"Missing/Undefined"
"FL",1999,4,"Missing/Undefined"
"FL",2000,3,"Missing/Undefined"
"FL",2009,433,"Missing/Undefined"
"FL",2004,412,"Missing/Undefined"
"FL",2003,290,"Missing/Undefined"
"FL",2013,14,"Missing/Undefined"
"GA",2014,3,"Missing/Undefined"
"GA",2011,2,"Missing/Undefined"
"HI",2011,598,"Missing/Undefined"
"IA",2007,135,"Missing/Undefined"
"IA",2008,143,"Missing/Undefined"
"IA",2009,677,"Missing/Undefined"
"IA",2010,194,"Missing/Undefined"
"IA",2006,424,"Missing/Undefined"
"IA",2011,425,"Missing/Undefined"
"IA",2012,11,"Missing/Undefined"
"ID",2001,361,"Missing/Undefined"
"ID",2008,236,"Missing/Undefined"
"ID",1994,816,"Missing/Undefined"
"ID",2003,319,"Missing/Undefined"
"ID",1995,248,"Missing/Undefined"
"ID",2004,238,"Missing/Undefined"
"ID",1993,197,"Missing/Undefined"
"ID",2000,287,"Missing/Undefined"
"ID",1992,440,"Missing/Undefined"
"ID",2002,267,"Missing/Undefined"
"ID",1998,336,"Missing/Undefined"
"ID",1997,228,"Missing/Undefined"
"ID",2007,344,"Missing/Undefined"
"ID",2005,96,"Missing/Undefined"
"ID",1999,384,"Missing/Undefined"
"ID",1996,310,"Missing/Undefined"
"ID",2014,28,"Missing/Undefined"
"ID",2015,38,"Missing/Undefined"
"ID",2011,28,"Missing/Undefined"
"ID",2012,58,"Missing/Undefined"
"ID",2009,23,"Missing/Undefined"
"ID",2006,384,"Missing/Undefined"
"ID",2013,28,"Missing/Undefined"
"IL",2012,7,"Missing/Undefined"
"IL",2007,46,"Missing/Undefined"
"IL",2006,8,"Missing/Undefined"
"IL",2009,3,"Missing/Undefined"
"IL",2013,2,"Missing/Undefined"
"IN",2008,5,"Missing/Undefined"
"IN",2006,10,"Missing/Undefined"
"IN",2012,6,"Missing/Undefined"
"IN",2005,8,"Missing/Undefined"
"IN",2015,3,"Missing/Undefined"
"IN",2007,8,"Missing/Undefined"
"KS",2009,52,"Missing/Undefined"
"KS",2010,19,"Missing/Undefined"
"KS",2015,15,"Missing/Undefined"
"KS",2014,29,"Missing/Undefined"
"KS",2005,10,"Missing/Undefined"
"KS",2008,17,"Missing/Undefined"
"KS",2006,26,"Missing/Undefined"
"KS",2012,40,"Missing/Undefined"
"KS",2007,10,"Missing/Undefined"
"KS",2011,4,"Missing/Undefined"
"VA",2014,5,"Missing/Undefined"
"TN",2014,7,"Missing/Undefined"
"TN",2013,8,"Missing/Undefined"
"KY",2008,10,"Missing/Undefined"
"KY",2007,15,"Missing/Undefined"
"KY",2009,3,"Missing/Undefined"
"LA",2012,11,"Missing/Undefined"
"LA",2015,1019,"Missing/Undefined"
"LA",2010,4,"Missing/Undefined"
"LA",2005,125,"Missing/Undefined"
"LA",2009,1479,"Missing/Undefined"
"LA",2011,22,"Missing/Undefined"
"MA",2002,2,"Missing/Undefined"
"MA",2015,6,"Missing/Undefined"
"MA",2001,1,"Missing/Undefined"
"MA",2003,1,"Missing/Undefined"
"MD",2012,3,"Missing/Undefined"
"MD",2009,252,"Missing/Undefined"
"MD",2003,2,"Missing/Undefined"
"MD",2004,2,"Missing/Undefined"
"MD",2006,2,"Missing/Undefined"
"MD",2013,2,"Missing/Undefined"
"KS",1999,1,"Missing/Undefined"
"ME",2003,1,"Missing/Undefined"
"ME",2015,5,"Missing/Undefined"
"ME",1994,530,"Missing/Undefined"
"ME",2002,653,"Missing/Undefined"
"ME",1995,933,"Missing/Undefined"
"ME",2004,460,"Missing/Undefined"
"ME",2001,942,"Missing/Undefined"
"ME",1998,570,"Missing/Undefined"
"ME",2000,341,"Missing/Undefined"
"ME",1999,673,"Missing/Undefined"
"ME",1997,568,"Missing/Undefined"
"ME",1996,312,"Missing/Undefined"
"MI",2013,247,"Missing/Undefined"
"MI",2011,164,"Missing/Undefined"
"MI",2002,3,"Missing/Undefined"
"MI",1998,4,"Missing/Undefined"
"MI",2005,57,"Missing/Undefined"
"MI",2003,50,"Missing/Undefined"
"MI",2008,39,"Missing/Undefined"
"MI",2004,42,"Missing/Undefined"
"MI",2007,5,"Missing/Undefined"
"MN",2010,26,"Missing/Undefined"
"MN",2013,14,"Missing/Undefined"
"MN",2012,36,"Missing/Undefined"
"MN",2009,12,"Missing/Undefined"
"MN",2014,3,"Missing/Undefined"
"MN",2003,4,"Missing/Undefined"
"MO",2005,27,"Missing/Undefined"
"MO",2010,22,"Missing/Undefined"
"MO",2009,48,"Missing/Undefined"
"MO",2011,8,"Missing/Undefined"
"MO",2012,31,"Missing/Undefined"
"MO",2007,20,"Missing/Undefined"
"MO",2006,51,"Missing/Undefined"
"MO",1996,6,"Missing/Undefined"
"MO",2008,10,"Missing/Undefined"
"MO",2003,3,"Missing/Undefined"
"MO",1997,11,"Missing/Undefined"
"MO",2013,3,"Missing/Undefined"
"MO",1995,15,"Missing/Undefined"
"MS",2011,1388,"Missing/Undefined"
"MS",2013,21,"Missing/Undefined"
"MS",2012,21,"Missing/Undefined"
"MS",2007,21,"Missing/Undefined"
"TN",2011,30,"Missing/Undefined"
"AL",2014,5,"Missing/Undefined"
"MS",2014,17,"Missing/Undefined"
"MT",2012,10,"Missing/Undefined"
"MT",2015,19,"Missing/Undefined"
"MT",2009,10,"Missing/Undefined"
"MT",2011,5,"Missing/Undefined"
"MT",2007,11,"Missing/Undefined"
"MT",2014,9,"Missing/Undefined"
"MT",1992,394,"Missing/Undefined"
"MT",1995,230,"Missing/Undefined"
"MT",1994,664,"Missing/Undefined"
"MT",1999,386,"Missing/Undefined"
"MT",1996,378,"Missing/Undefined"
"MT",1998,326,"Missing/Undefined"
"MT",1997,187,"Missing/Undefined"
"MT",1993,188,"Missing/Undefined"
"MT",2006,11,"Missing/Undefined"
"MT",2001,4,"Missing/Undefined"
"MT",2005,6,"Missing/Undefined"
"MT",2008,12,"Missing/Undefined"
"SD",2007,86,"Missing/Undefined"
"SD",2004,18,"Missing/Undefined"
"MT",2004,6,"Missing/Undefined"
"NC",2013,10,"Missing/Undefined"
"NC",2012,11,"Missing/Undefined"
"NC",2014,9,"Missing/Undefined"
"NC",2007,6982,"Missing/Undefined"
"NC",2008,4181,"Missing/Undefined"
"NC",2010,12,"Missing/Undefined"
"NC",2015,12,"Missing/Undefined"
"ND",2009,7,"Missing/Undefined"
"ND",2014,6,"Missing/Undefined"
"ND",2013,16,"Missing/Undefined"
"ND",2007,1,"Missing/Undefined"
"ND",2008,25,"Missing/Undefined"
"ND",2006,4,"Missing/Undefined"
"ND",2005,9,"Missing/Undefined"
"ND",2004,5,"Missing/Undefined"
"SD",2012,11,"Missing/Undefined"
"ND",1996,18,"Missing/Undefined"
"SD",1996,12,"Missing/Undefined"
"ND",2010,2,"Missing/Undefined"
"ND",1994,1,"Missing/Undefined"
"NE",2015,2,"Missing/Undefined"
"NE",1999,7,"Missing/Undefined"
"NE",1995,4,"Missing/Undefined"
"NJ",2012,11,"Missing/Undefined"
"NJ",2001,3,"Missing/Undefined"
"NJ",1997,9,"Missing/Undefined"
"NJ",2002,5,"Missing/Undefined"
"NJ",1995,1,"Missing/Undefined"
"NJ",2010,4,"Missing/Undefined"
"NM",1995,559,"Missing/Undefined"
"NM",2003,18,"Missing/Undefined"
"NM",1998,495,"Missing/Undefined"
"NM",2007,89,"Missing/Undefined"
"NM",2013,34,"Missing/Undefined"
"NM",2009,57,"Missing/Undefined"
"NM",2015,38,"Missing/Undefined"
"NM",2010,45,"Missing/Undefined"
"NM",2006,18,"Missing/Undefined"
"NM",2008,119,"Missing/Undefined"
"NM",2014,26,"Missing/Undefined"
"NM",2002,30,"Missing/Undefined"
"NM",2000,22,"Missing/Undefined"
"NM",1994,1076,"Missing/Undefined"
"NM",2001,6,"Missing/Undefined"
"NM",1999,303,"Missing/Undefined"
"NM",1993,565,"Missing/Undefined"
"NM",1997,528,"Missing/Undefined"
"NM",1996,823,"Missing/Undefined"
"NM",1992,123,"Missing/Undefined"
"NM",2005,10,"Missing/Undefined"
"NM",2004,5,"Missing/Undefined"
"NV",2008,39,"Missing/Undefined"
"NV",2010,49,"Missing/Undefined"
"NV",2015,67,"Missing/Undefined"
"NV",1994,7,"Missing/Undefined"
"NV",2012,89,"Missing/Undefined"
"NV",1996,22,"Missing/Undefined"
"NV",2011,110,"Missing/Undefined"
"NV",2014,48,"Missing/Undefined"
"NV",2000,20,"Missing/Undefined"
"NV",2013,67,"Missing/Undefined"
"NV",2007,47,"Missing/Undefined"
"NV",2009,39,"Missing/Undefined"
"NV",2002,15,"Missing/Undefined"
"NV",1995,19,"Missing/Undefined"
"NV",2006,18,"Missing/Undefined"
"NV",2004,11,"Missing/Undefined"
"NV",2005,30,"Missing/Undefined"
"NV",2003,13,"Missing/Undefined"
"NV",2001,13,"Missing/Undefined"
"NY",2013,4,"Missing/Undefined"
"OH",2009,24,"Missing/Undefined"
"OK",2009,65,"Missing/Undefined"
"OK",2011,12,"Missing/Undefined"
"OK",2006,1540,"Missing/Undefined"
"OK",2003,45,"Missing/Undefined"
"OK",2015,18,"Missing/Undefined"
"OK",2005,1774,"Missing/Undefined"
"OK",2008,814,"Missing/Undefined"
"OK",2012,16,"Missing/Undefined"
"OK",2010,32,"Missing/Undefined"
"TX",2015,48,"Missing/Undefined"
"OK",2000,50,"Missing/Undefined"
"OK",1996,2372,"Missing/Undefined"
"OK",1993,2099,"Missing/Undefined"
"OK",2004,56,"Missing/Undefined"
"OK",1992,1401,"Missing/Undefined"
"OK",1995,1819,"Missing/Undefined"
"OK",1994,1481,"Missing/Undefined"
"OK",2001,29,"Missing/Undefined"
"OK",1999,1,"Missing/Undefined"
"OK",2002,41,"Missing/Undefined"
"OK",2014,17,"Missing/Undefined"
"OK",2013,5,"Missing/Undefined"
"OK",2007,907,"Missing/Undefined"
"OR",2012,190,"Missing/Undefined"
"OR",2007,18,"Missing/Undefined"
"OR",2009,182,"Missing/Undefined"
"OR",2011,37,"Missing/Undefined"
"OR",2014,94,"Missing/Undefined"
"OR",2015,144,"Missing/Undefined"
"OR",2013,75,"Missing/Undefined"
"OR",2003,6,"Missing/Undefined"
"OR",2008,12,"Missing/Undefined"
"OR",1999,9,"Missing/Undefined"
"OR",2000,7,"Missing/Undefined"
"OR",1995,10,"Missing/Undefined"
"OR",1993,1,"Missing/Undefined"
"PA",2009,13,"Missing/Undefined"
"PR",2012,7,"Missing/Undefined"
"SC",1996,4303,"Missing/Undefined"
"SC",1995,3412,"Missing/Undefined"
"SC",1994,4374,"Missing/Undefined"
"SC",1993,5143,"Missing/Undefined"
"SC",1992,5136,"Missing/Undefined"
"SD",2006,125,"Missing/Undefined"
"SD",1994,1,"Missing/Undefined"
"SD",2003,99,"Missing/Undefined"
"SD",2005,96,"Missing/Undefined"
"SD",2008,57,"Missing/Undefined"
"SD",2009,53,"Missing/Undefined"
"SD",2000,148,"Missing/Undefined"
"SD",2002,71,"Missing/Undefined"
"TN",2005,11,"Missing/Undefined"
"TN",2000,2,"Missing/Undefined"
"TN",1999,1,"Missing/Undefined"
"TN",2015,9,"Missing/Undefined"
"TN",2004,6,"Missing/Undefined"
"TN",2008,432,"Missing/Undefined"
"TN",2001,1,"Missing/Undefined"
"TX",2012,70,"Missing/Undefined"
"TX",2009,154,"Missing/Undefined"
"TX",2013,36,"Missing/Undefined"
"TX",1996,74,"Missing/Undefined"
"TX",2010,74,"Missing/Undefined"
"TX",2006,92,"Missing/Undefined"
"TX",2011,69,"Missing/Undefined"
"TX",2000,31,"Missing/Undefined"
"TX",2002,22,"Missing/Undefined"
"TX",2005,93,"Missing/Undefined"
"TX",1993,21,"Missing/Undefined"
"TX",2003,9,"Missing/Undefined"
"TX",1995,25,"Missing/Undefined"
"TX",2004,15,"Missing/Undefined"
"TX",2007,21,"Missing/Undefined"
"TX",1997,18,"Missing/Undefined"
"TX",2008,40,"Missing/Undefined"
"TX",1999,6,"Missing/Undefined"
"TX",2014,28,"Missing/Undefined"
"TX",2001,19,"Missing/Undefined"
"UT",2013,58,"Missing/Undefined"
"UT",1997,255,"Missing/Undefined"
"UT",2010,24,"Missing/Undefined"
"UT",2014,44,"Missing/Undefined"
"UT",2012,69,"Missing/Undefined"
"UT",2015,66,"Missing/Undefined"
"UT",2007,719,"Missing/Undefined"
"UT",2001,474,"Missing/Undefined"
"UT",2008,464,"Missing/Undefined"
"UT",2000,447,"Missing/Undefined"
"UT",1999,510,"Missing/Undefined"
"UT",1998,268,"Missing/Undefined"
"UT",1994,483,"Missing/Undefined"
"UT",1996,503,"Missing/Undefined"
"UT",1992,378,"Missing/Undefined"
"UT",2006,612,"Missing/Undefined"
"UT",2005,476,"Missing/Undefined"
"UT",2002,308,"Missing/Undefined"
"UT",1995,405,"Missing/Undefined"
"UT",2004,376,"Missing/Undefined"
"UT",1993,211,"Missing/Undefined"
"VA",1995,11,"Missing/Undefined"
"VA",1996,6,"Missing/Undefined"
"VA",2008,3,"Missing/Undefined"
"VA",2007,17,"Missing/Undefined"
"VA",2009,4,"Missing/Undefined"
"VA",2005,9,"Missing/Undefined"
"WA",2012,23,"Missing/Undefined"
"WA",2009,7,"Missing/Undefined"
"WA",2006,167,"Missing/Undefined"
"WA",2013,28,"Missing/Undefined"
"WA",2014,21,"Missing/Undefined"
"WA",1998,1,"Missing/Undefined"
"WA",2011,21,"Missing/Undefined"
"WA",1999,4,"Missing/Undefined"
"WA",2000,1,"Missing/Undefined"
"WA",2010,17,"Missing/Undefined"
"WA",2007,95,"Missing/Undefined"
"WA",2005,145,"Missing/Undefined"
"WA",2004,32,"Missing/Undefined"
"WA",2008,9,"Missing/Undefined"
"WA",2015,12,"Missing/Undefined"
"WI",2009,10,"Missing/Undefined"
"WI",1995,1,"Missing/Undefined"
"WI",2003,16,"Missing/Undefined"
"WV",2009,45,"Missing/Undefined"
"WV",2013,5,"Missing/Undefined"
"WY",2013,62,"Missing/Undefined"
"WY",2014,85,"Missing/Undefined"
"WY",2011,77,"Missing/Undefined"
"WY",2012,71,"Missing/Undefined"
"WY",2010,56,"Missing/Undefined"
"WY",2008,11,"Missing/Undefined"
"WY",2015,71,"Missing/Undefined"
"WY",2009,32,"Missing/Undefined"
"WY",2004,3,"Missing/Undefined"
"WY",2003,8,"Missing/Undefined"
"WY",1995,258,"Missing/Undefined"
"WY",2001,1,"Missing/Undefined"
"WY",2007,12,"Missing/Undefined"
"WY",1994,330,"Missing/Undefined"
"WY",1996,494,"Missing/Undefined"
"WY",1992,317,"Missing/Undefined"
"WY",1993,95,"Missing/Undefined"
"HI",2010,975,"Missing/Undefined"
"HI",2009,814,"Missing/Undefined"
"HI",2012,707,"Missing/Undefined"
"HI",2013,52,"Missing/Undefined"
"KY",2004,1177,"Missing/Undefined"
"KY",2003,922,"Missing/Undefined"
"KY",2005,1675,"Missing/Undefined"
"KY",2006,1792,"Missing/Undefined"
"NY",2015,8,"Missing/Undefined"
"OH",2007,44,"Missing/Undefined"
"OH",2008,18,"Missing/Undefined"
"OH",2006,30,"Missing/Undefined"
"OH",2005,12,"Missing/Undefined"
"OH",2004,8,"Missing/Undefined"
"PR",2003,3619,"Missing/Undefined"
"PR",2004,1883,"Missing/Undefined"
"PR",2005,4221,"Missing/Undefined"
"PR",2006,2518,"Missing/Undefined"
"PR",2009,1683,"Missing/Undefined"
"PR",2011,2471,"Missing/Undefined"
"PR",2007,3658,"Missing/Undefined"
"PR",2010,1750,"Missing/Undefined"
"SD",2001,66,"Missing/Undefined"
"SD",1999,104,"Missing/Undefined"
"SD",1998,31,"Missing/Undefined"
"IA",2015,4,"Missing/Undefined"
"LA",2014,9,"Missing/Undefined"
"MS",2015,15,"Missing/Undefined"
"PR",2014,4,"Missing/Undefined"
"SC",2015,2,"Missing/Undefined"
"WI",2014,4,"Missing/Undefined"
"WI",2005,6,"Missing/Undefined"
"WI",2004,18,"Missing/Undefined"
"MD",2010,154,"Missing/Undefined"
"SD",1995,6,"Missing/Undefined"
"WI",2002,1,"Missing/Undefined"
"WI",2001,3,"Missing/Undefined"
"NM",2012,4,"Structure"
"NC",2014,2,"Structure"
"AR",2012,1,"Structure"
"AZ",2014,3,"Structure"
"AZ",1997,2,"Structure"
"AZ",2012,4,"Structure"
"CA",2008,5,"Structure"
"AZ",2007,1,"Structure"
"AZ",1993,1,"Structure"
"CA",1998,3,"Structure"
"CA",2013,8,"Structure"
"CA",1997,4,"Structure"
"CA",2010,2,"Structure"
"CA",2002,6,"Structure"
"CA",1999,5,"Structure"
"CT",2015,1,"Structure"
"DE",2015,2,"Structure"
"FL",2000,1,"Structure"
"IA",2000,1,"Structure"
"ID",1994,1,"Structure"
"ID",2011,1,"Structure"
"MI",2012,10,"Structure"
"MT",1994,4,"Structure"
"MT",1996,3,"Structure"
"MT",2007,2,"Structure"
"MT",2003,3,"Structure"
"MT",2008,1,"Structure"
"NC",2013,2,"Structure"
"SD",1993,4,"Structure"
"SD",1992,2,"Structure"
"ND",2013,7,"Structure"
"ND",2014,3,"Structure"
"ND",2002,7,"Structure"
"NM",1992,2,"Structure"
"NV",2006,2,"Structure"
"NV",2008,4,"Structure"
"NV",2000,1,"Structure"
"NY",2011,4,"Structure"
"NY",2015,10,"Structure"
"OK",2013,4,"Structure"
"OK",2011,4,"Structure"
"OK",2008,6,"Structure"
"OK",2009,5,"Structure"
